INFO 2026-05-29 12:53:01,286 log 24456 2364 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 12:53:12,420 log 24456 5704 "GET / HTTP/1.1" 200 512
WARNING 2026-05-29 12:53:12,788 log 24456 5704 "GET /favicon.ico HTTP/1.1" 404 3597
INFO 2026-05-29 12:53:16,867 log 24456 5704 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 12:53:23,607 log 24456 5704 "GET /admin/ HTTP/1.1" 200 13786
INFO 2026-05-29 12:53:23,722 log 24456 5704 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,724 log 24456 15576 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,725 log 24456 19052 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,741 log 24456 13060 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,747 log 24456 20148 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,748 log 24456 23868 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-05-29 12:53:23,757 log 24456 23868 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-05-29 13:00:46,943 log 24456 22548 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:00:46,964 log 24456 22548 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:00:47,452 log 24456 22548 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:00:47,458 log 24456 22548 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:29:08,553 log 24456 19716 "GET / HTTP/1.1" 200 512
INFO 2026-05-29 13:33:04,201 log 24456 5376 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:33:04,209 log 24456 5376 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:33:42,367 log 24456 21660 "GET /health/ HTTP/1.1" 200 102
INFO 2026-05-29 13:33:42,378 log 24456 21660 "GET /health/ HTTP/1.1" 200 102
